budget,Date_FK,id_beneficiary_FK,id_category_FK
46713,9040,4859,3
320960,8680,4922,21
43029,8464,130,21
31739,9318,,23
15314,9414,37,23
19398,8507,,3
29419,8310,3139,21
28887,9301,2518,23
38722,8841,2676,21
38722,8215,1062,23
26521,8317,851,23
709940,8304,4772,23
20227,8751,2635,3
27560,8725,2001,23
31843,9246,3419,21
45682,8697,3981,3
17515,8759,2706,3
5983,8714,3435,23
38722,9348,2660,21
12134,9020,2243,3
37871,8913,1713,3
41905,8558,1165,1
4946,9398,312,23
593640,9184,2806,1
38378,8300,4623,21
49483,8692,567,23
47344,9420,3073,21
47231,8366,577,21
21466,8926,2222,1
38722,8325,1676,3
38722,8193,4306,21
33507,8331,2862,21
40533,8423,2350,1
38722,9292,3151,1
4163,8451,501,3
34069,8634,2047,23
38722,8917,131,3
42317,8444,4533,21
36408,8361,258,1
39033,8887,4086,21
30994,8968,2803,21
30893,8768,477,23
14633,9069,2049,23
14241,8264,1145,1
26022,9212,1926,3
4231,8314,1545,3
43781,8205,2551,1
43914,8725,3806,1
38722,8549,3462,3
1930,8613,1011,23
49912,8663,3580,21
44312,9464,2042,21
38722,8614,3916,23
38722,9402,2960,3
34242,8966,1318,1
25526,9136,4848,1
44902,9244,4943,23
24477,8823,4771,23
5405,9471,3225,23
44044,8648,1183,23
38722,8049,3035,1
12132,8356,4060,21
36280,8560,567,1
33906,9036,370,23
9187,8653,1872,1
28755,9351,1051,1
33997,8154,629,23
38722,9493,1977,21
38722,8904,868,3
28106,9396,4813,21
41506,9440,2198,21
23940,8400,1468,23
48025,9402,4601,3
27189,9065,2909,1
45568,8838,2847,1
24499,8261,3407,23
45390,8899,354,23
38071,8526,,21
23389,8795,955,21
5702,9239,1535,3
9631,8797,3058,3
26881,8174,1191,1
43024,9199,4572,23
46856,9224,4306,23
32570,9076,1624,21
38722,8496,4053,3
42089,9488,1479,3
23776,8197,1926,3
1283,8311,4804,21
48086,8263,885,3
40710,9065,,3
45706,9110,1854,23
528960,8344,3386,1
13357,9000,4017,23
30804,9307,4981,3
38722,8169,69,23
47526,8363,1786,1
9353,9109,2496,21
46532,8460,1044,23
45794,8736,950,1
38722,8346,4425,3
1216,8916,4142,23
44659,8321,1638,23
43561,8168,1341,1
33932,8992,1713,1
42782,8825,2489,21
32467,8187,3393,3
22388,8610,1648,3
45818,8137,253,23
15740,8484,882,3
44263,9492,1034,23
46172,9447,804,21
39145,8134,447,3
25192,8968,550,21
9244,8852,2393,23
36508,9062,4159,3
33950,8045,2688,1
8917,8993,2198,21
38640,8856,2884,21
29866,8746,1097,3
47080,8829,2203,23
47427,9401,4610,3
20983,8576,1555,23
44968,8561,,23
32474,8875,1948,1
36542,8931,135,23
49286,8106,3011,1
39950,8856,1161,3
14650,9370,4843,23
13338,8068,713,23
11107,8099,4604,1
38722,8876,4382,21
3725,8934,239,3
15646,9495,547,1
227000,9220,3906,21
29089,8944,1634,1
43393,8641,3075,3
24697,8038,4746,1
42217,8748,4018,23
19808,8433,3919,21
3226,8837,4924,3
16990,8551,4837,1
49673,8591,1975,21
48099,8761,4373,21
9160,8366,1120,1
39652,8902,1047,21
21724,9051,268,1
37932,8142,2408,1
73580,9224,3693,1
14738,8692,1899,21
42340,9053,4690,21
16202,9339,858,23
14806,9124,4079,21
5435,8330,2869,1
20254,9389,1435,23
24492,8249,1609,1
24158,8066,4731,3
19526,8408,4831,21
3382,8504,2023,3
37557,8953,3189,21
29193,9332,4290,3
38829,8182,137,23
43445,9290,4507,21
15278,8624,175,3
35606,8439,,3
44549,9313,70,21
12820,8819,37,3
31927,8669,961,23
38722,8252,4173,21
28194,8933,3706,21
33328,8316,274,3
15920,8356,2619,21
29695,8769,1952,3
45536,8465,3588,21
33034,8263,2182,3
40131,8395,3813,23
5203,8866,3905,21
17958,8231,2592,23
15999,8400,2435,23
45428,9098,1143,23
48205,9273,922,1
35119,8250,920,1
21622,9012,4452,3
23565,8978,4051,21
3429,8160,4985,1
36690,8466,2124,3
29437,8160,2622,21
34367,8142,2819,23
25695,8530,2001,3
20703,8773,3704,23
4512,8685,3855,23
35764,9343,4387,3
732920,9347,,3
45383,8334,902,21
44587,9412,4189,3
42414,8984,3944,23
28391,8405,3846,3
2611,9176,3847,23
37717,9460,4676,1
13400,9287,740,23
47709,9474,3210,1
13152,9440,4111,1
24627,8790,2608,3
36308,8526,420,1
38722,8497,4138,3
10873,8427,75,23
21208,9223,2952,21
30034,9068,1141,21
38722,8787,1415,21
36382,9135,1723,23
20533,8140,1728,3
2329,8777,4266,3
40189,9347,1749,21
26751,8849,4540,1
20235,8248,1248,21
34695,8519,2553,21
40889,8618,2305,21
38418,8221,2082,3
38722,9429,501,1
47748,8237,3075,3
29280,8331,2607,23
21055,8042,3717,23
41325,8811,,23
7821,9084,654,21
3384,8886,1497,1
26524,8643,,1
29979,9388,3111,1
38722,8605,3412,1
26484,9154,3856,23
15473,8339,2861,21
4668,9436,4300,3
38502,8581,3776,1
5998,9352,1406,21
41405,8086,2835,1
7179,8732,1632,3
8999,8202,2924,23
17742,8172,2398,3
38944,8048,4159,3
45005,8184,390,3
34358,9429,3609,1
26721,8283,3417,3
40798,8721,468,23
32275,9496,,1
40373,8147,2994,3
4003,8381,1245,21
16709,9072,388,23
45510,9023,2105,23
14794,9249,4298,23
2255,8090,787,23
19840,9379,4840,3
43523,8690,469,23
18850,9083,2741,1
786180,8682,1732,3
38722,8251,3960,1
17589,9000,4654,3
8026,9002,81,23
2937,8561,4342,23
26960,9033,2407,21
19227,8866,3625,1
9853,8812,3850,23
18256,8050,1581,1
29597,8468,2913,3
9700,9426,39,23
2193,9281,3958,23
29911,9449,4593,21
19983,8142,3501,1
38722,9108,1225,23
38722,9170,2000,23
32947,8585,1804,3
1748,9315,1969,23
40283,9466,343,21
35204,8745,1940,21
20023,8098,4935,23
33036,8660,2231,23
48678,9413,3795,21
3420,9242,4718,1
28329,8175,3190,23
23045,8960,771,21
3052,9444,3852,23
14473,8859,420,1
35005,8078,4071,1
21563,9345,260,3
32051,8367,3719,21
5479,8906,3172,1
21989,8407,2525,3
5596,8577,3602,23
37433,8896,1192,1
26233,9014,4533,1
10409,9238,4019,3
37845,9130,2116,3
38722,9229,212,21
42823,8241,4590,23
22937,8432,,3
47278,8476,1665,21
9125,8791,179,21
33312,8928,2092,23
36876,8232,19,23
38722,8593,3028,21
27889,8525,418,1
48617,8119,1302,21
39293,8367,2503,23
11083,8459,4823,23
47608,9264,942,23
43079,9020,3342,21
42357,8695,3001,21
34340,8982,3968,3
5386,9472,2905,3
43438,8149,3765,21
8888,8436,876,1
32160,8496,502,23
38722,8157,1647,1
7527,8849,2885,21
10677,8038,3670,3
38726,9447,3523,21
38722,8704,1462,23
46632,9203,2410,1
14805,9325,3784,21
27059,8380,284,21
10426,8675,3247,1
42965,8512,4181,23
21249,8595,2749,3
28429,8616,4198,21
11326,8128,176,21
26610,8257,269,23
44458,8841,2109,3
2934,9002,1268,3
45041,9495,3568,21
27604,8623,1920,23
49226,8605,3375,1
38040,8722,4101,3
49851,8187,2996,1
37308,8528,2728,1
30693,8274,4571,21
43828,8644,1093,23
38722,8281,2850,1
38722,9056,,3
3367,9125,2370,23
7069,8428,1420,21
21838,9259,2020,21
21554,8108,2743,3
44614,8786,2976,21
5951,8448,4817,23
22926,8390,2189,3
17461,8721,542,1
41921,8903,1617,1
18618,8219,631,21
21961,9470,2748,21
17270,8326,3684,23
3564,9081,879,1
38722,8595,2018,23
30323,8655,1113,1
27335,9035,68,3
973960,8074,2701,1
38722,9077,2194,1
2053,8615,2785,1
3184,8267,2778,1
25684,9491,4845,21
39685,8414,562,3
7370,8886,181,21
9984,8190,3524,23
30361,8565,1221,1
47245,8747,,3
11400,8584,4791,23
38722,9263,3185,3
38722,8341,648,3
48447,8923,4059,23
47886,8282,2904,21
33176,9086,186,3
19704,9314,2484,1
16408,9203,2382,21
43548,8591,1182,21
48455,9191,1067,3
9328,8084,2222,3
48675,9168,2087,21
7162,8883,4658,3
24859,8780,4458,23
27008,8064,4724,3
17082,8111,2223,23
42516,8608,4219,21
35760,9154,4830,1
245420,9290,1607,21
12650,9261,3756,3
29546,8321,680,3
12404,8509,4362,1
14491,9280,2779,23
42600,9185,1319,1
9795,8073,4073,21
6286,8091,2973,23
2161,8828,2192,23
30807,8784,783,23
43109,8542,1778,1
13207,9471,3498,21
38722,9341,3458,21
42925,8563,424,3
47689,8199,2419,1
1100,9080,4570,21
12365,8210,3841,21
47633,9308,1544,3
49953,8328,4846,3
15809,8302,2950,3
33279,8408,2967,23
30222,8135,4270,1
35441,8419,4312,23
21251,8108,1554,21
35815,8848,4441,21
34128,8398,2338,1
31285,9446,3019,3
44475,9253,,21
26121,8537,4311,3
23304,9358,2599,3
21348,8896,4851,21
19993,8948,4259,1
38323,8926,643,21
15734,8703,2688,23
39389,8169,3590,23
12332,9332,716,1
41551,8474,,21
27281,9071,2893,21
20140,9189,3808,21
38368,9017,1108,3
2332,9357,799,1
49650,9070,4884,21
4781,8691,2649,21
39415,8555,4629,1
46828,8238,4189,1
30380,8580,4218,23
46523,8412,3964,3
45131,8637,3470,21
23909,8300,368,3
23631,8291,2719,3
5190,8481,1685,23
16401,8921,3966,21
33617,8550,3179,3
22941,9024,571,3
1594,9362,2104,1
38722,9014,4178,3
2955,8882,3944,1
18314,8841,4950,21
33606,8596,3764,1
8845,8385,3017,3
26562,9381,1787,1
11068,8440,1183,23
24750,8949,4011,21
14558,8058,454,1
44331,9107,3779,23
26297,8887,1503,1
45555,8570,3317,3
44920,8256,1443,21
29927,9466,4753,3
3506,8167,3222,23
38722,8070,1646,21
26563,8278,2939,1
38722,8567,455,21
20690,9063,2982,3
13806,9445,4951,3
28237,8364,4880,3
21768,9151,3841,21
46676,8775,3885,1
6843,9457,4989,21
40408,8703,3918,3
1620,8297,860,3
14903,8837,3859,3
38722,8357,4465,21
36110,8773,1110,1
49617,8175,3068,3
5136,8760,3875,1
29556,8783,1271,3
15425,8777,4558,23
33128,8932,1212,3
36844,8400,,3
24384,9149,851,21
25547,8434,2461,21
32747,8877,4087,23
18437,9421,3727,1
45856,9101,1007,1
38722,9438,4423,1
32469,8672,210,23
49966,9148,2622,1
714380,8040,3986,21
39963,8569,651,21
39552,9125,3088,21
13704,9335,1985,23
15369,8946,1875,21
14017,9219,1280,3
46376,8385,2826,1
1033,9030,2007,21
19893,8139,945,3
40340,8691,2069,1
38722,8890,4618,21
28988,8192,3694,21
16482,8876,4757,23
8526,8227,3971,23
48231,8929,4332,21
35547,8959,2968,23
30667,8268,2150,23
18297,9267,3565,1
16935,8692,2056,21
32291,8605,651,3
10280,8598,3025,21
26132,8185,4492,1
37882,8997,4855,21
44831,8489,4872,3
3653,8095,4827,23
1805,8755,1886,21
25889,8783,4648,23
5401,8604,2380,3
27787,9383,845,21
9829,8516,3330,1
23035,8798,3019,3
41142,8679,4673,1
26949,8357,4870,1
27433,9112,2665,21
42477,9371,,3
13474,8907,3733,21
15384,9092,3153,21
559900,9060,4123,21
22358,8059,2395,1
38722,9392,,3
27196,9285,670,1
2128,9290,1209,3
27526,8955,2373,23
26284,8718,2878,1
28876,8175,1666,23
39276,8942,4536,23
6934,9245,281,21
38722,8659,2584,23
14138,8041,2775,21
41539,8327,3039,3
3178,9466,673,23
13444,8874,1489,21
5248,9132,4486,21
16881,8094,3961,3
35124,8496,915,3
19925,9211,1825,1
38722,8531,1575,21
38116,9120,274,3
27738,9436,3483,3
34809,8904,4389,3
26864,9402,3890,21
32506,8753,1995,21
49169,8706,2609,1
49827,9407,1072,21
38722,8638,4368,23
43663,9065,4429,1
21981,9119,2807,3
32747,8773,381,3
709940,8627,2346,1
6612,8993,4751,23
38722,8813,3508,1
45599,8213,3133,23
29621,9363,3609,23
38722,8129,2751,23
37175,9349,1066,3
42038,8868,3150,1
21327,8667,3581,23
43541,9462,1846,1
43953,9188,3992,23
10181,8660,,1
3515,8489,2432,1
43128,8570,3289,21
38722,9281,286,1
18029,9248,2239,1
46971,9163,,21
42416,8684,4714,1
38722,8933,1727,21
5817,8065,3261,1
27626,9185,1883,1
42071,8814,4502,3
7286,8244,2140,23
27794,8351,916,3
11144,8485,3616,3
27373,8963,4785,3
24242,9345,4001,23
38722,9174,981,21
31555,9372,4064,23
7163,8112,3135,3
6405,8554,2728,21
3417,8574,1519,23
29189,8743,4912,3
28137,8622,2105,23
6656,9211,1796,1
38722,9179,3511,21
196980,8424,3640,3
17156,8703,1423,23
32144,8041,2305,21
44246,8673,28,23
12164,8290,2314,3
11152,8736,1175,3
29196,8217,1007,23
46084,8185,2238,23
9685,9324,3943,3
464680,8860,4183,1
18948,9113,3594,1
11246,8346,2514,3
3137,8414,4004,3
35701,8545,1298,21
30576,8353,3677,3
30304,8916,2751,21
34201,8290,3153,23
36220,9348,4781,23
45957,9214,598,3
14189,8746,,21
48689,8862,4945,23
1299,8713,3598,21
38722,8419,3251,1
9089,9493,3963,1
30503,8736,1699,1
37344,8490,2613,1
44564,8233,3261,1
27398,8060,1108,21
36241,8281,4103,3
35636,9295,1589,23
5716,8602,4616,3
32721,8230,2131,3
6674,9224,3094,1
578760,8897,3114,3
38722,8850,3362,3
43796,8330,4524,21
42883,8333,859,23
42833,9463,814,21
17037,8888,4337,1
19945,8698,145,21
26865,9296,305,1
37984,9015,3463,3
38722,8803,3431,3
37198,8838,932,3
20065,8499,442,3
35436,8965,1620,23
38722,9304,,3
4411,9398,325,21
652240,8400,4035,23
19705,8705,4288,21
47941,9121,1893,1
12025,9128,1427,23
11005,8461,1431,21
22494,8266,4512,3
45822,8642,2390,23
16382,9073,2958,23
38722,9155,4703,21
12383,8589,3276,3
27941,9108,2945,23
38722,9364,4458,23
38722,8776,3808,21
3054,8148,3636,1
10490,8196,4814,23
47308,8616,902,3
25560,9226,947,1
38722,8867,1711,3
22422,8927,3140,3
38722,8461,2264,21
9549,8853,1894,3
38722,8636,1559,3
158140,9010,992,21
40456,8641,379,23
22918,9273,237,23
38722,9490,3384,23
29899,8513,3418,3
15800,8792,,21
24691,8261,1230,1
47171,9116,3924,21
7410,8885,178,21
12044,8380,3652,23
29855,8203,3009,1
31855,8727,4064,3
45713,9302,2850,21
11696,8286,4282,21
41923,9110,3286,1
48755,8547,2599,1
8426,8565,951,23
11303,9062,2502,23
28293,8189,3635,3
5872,8999,758,23
38576,8038,4892,21
22048,8687,3897,23
49514,8430,744,1
33304,8219,855,21
14519,8112,3703,3
14973,8222,3728,1
232760,8537,4810,21
25948,8901,522,1
38338,9368,2382,23
9511,8154,4530,21
10735,8190,1686,23
18775,8390,1001,1
17611,9005,3243,23
29606,9118,512,3
43219,8638,650,1
28703,8572,4248,3
40164,8237,1220,23
16601,9448,1204,23
5235,9051,2661,23
13342,8515,2215,21
39042,8056,2360,23
7776,8473,1834,1
43064,9349,862,3
916000,9053,3962,1
36096,9438,3079,21
7978,8697,2323,23
33011,9057,1826,23
25321,9374,2037,21
38722,9015,4113,21
24609,8780,3963,1
21956,8045,3882,3
2215,8273,4564,21
38506,8587,1386,23
760100,9382,4907,1
23944,9205,4347,1
18491,8350,3250,1
14466,9278,2360,3
6043,9338,,23
3309,9340,1455,21
49475,9360,4183,1
38722,9380,730,3
9043,9404,4773,21
22773,9172,,3
16821,8416,4083,21
9978,9450,,3
23546,8915,3773,3
46829,8571,1430,23
33558,9049,2585,3
43634,9469,1474,23
7634,8670,4991,1
17556,8936,2138,21
8335,9077,1176,23
23438,9393,2704,3
15825,9349,4708,1
24864,9437,4980,21
47277,8846,4003,3
14818,8750,4265,3
48294,8901,1046,1
39207,8527,604,1
16687,8140,2689,21
38722,9422,3318,23
38799,9112,849,23
12175,8295,274,3
37550,8547,3888,23
4881,9215,2037,1
649180,9115,4254,21
14441,8384,3476,1
49536,8324,4226,1
1427,9257,3051,1
7993,8189,2212,23
47816,9182,4427,3
1204,9343,1895,21
36633,8494,502,21
44984,8582,3001,23
21523,8937,128,1
22028,8766,1675,3
18288,8244,4550,1
12743,8512,475,23
9931,9132,4847,21
37263,8734,1796,23
31441,8797,822,23
22045,8517,,1
2057,8889,499,21
43246,9466,743,3
7545,8178,855,1
38722,8488,4015,3
14471,8426,1888,1
32959,8195,1761,1
32827,9372,799,21
36288,8141,3040,23
34905,9013,3205,1
12961,8956,1041,23
20566,8589,1208,3
38722,8694,2691,21
38722,9277,3151,3
29911,8282,1302,21
48727,8744,1919,1
21563,9474,,1
40615,8885,2275,23
22091,9478,3664,1
38722,8416,2133,23
4639,9339,3031,1
46253,8896,79,23
37960,8136,4084,21
21706,9259,197,1
5689,8564,2484,1
3180,9325,3922,21
2252,8558,3551,23
38722,8564,112,1
38722,8113,2088,21
24513,8983,2423,3
48959,8939,3329,23
2240,9166,,3
26972,8684,682,1
13610,9463,649,23
6844,8266,3147,1
24127,9384,3016,1
38102,8083,2771,1
2411,8181,583,23
42415,8599,3173,21
13366,8244,,3
46913,9232,475,21
11627,8806,2397,23
19223,8895,2059,3
45773,9397,4166,3
5411,8532,2228,3
49882,8608,4738,3
30986,8701,2181,1
20617,9215,41,1
38646,8824,,23
16376,9224,4591,23
16984,9401,3425,21
17688,8999,4352,21
3967,8598,914,23
37890,9138,1039,21
36273,8664,3544,21
28859,8856,4820,1
8896,8784,1034,23
23446,9365,3673,1
29523,9053,4350,1
24267,8953,,1
42179,9373,4844,3
43737,8888,2274,23
30185,9022,2226,1
3231,8959,454,21
9832,8074,3019,23
38722,8614,3755,23
22218,8834,4020,3
17930,8584,2925,23
23061,9490,3198,21
45113,8532,1506,23
38722,8720,1768,23
1646,8365,1072,21
35601,9461,,21
38472,9076,494,21
48014,8595,3493,3
548320,8876,1536,1
31453,8664,,3
38722,8775,4942,21
27090,8922,,21
31607,8561,870,21
28530,9192,3192,1
13651,8914,3857,1
12377,8397,3181,1
40743,8911,3936,1
38722,8463,174,1
35333,8478,4748,23
2204,9020,3541,3
38631,8396,2306,23
7400,8221,966,23
8732,8394,3445,23
18225,8176,4533,3
31287,8230,4835,23
23864,8205,1545,1
16105,8158,3541,21
45562,9224,4702,3
20010,9179,2927,21
45298,8624,3154,23
16881,9018,440,23
49176,8404,1120,21
45812,8966,3286,1
11379,8712,3478,3
30066,8335,4187,23
17127,8331,3993,21
39612,9081,4871,23
6194,9115,1358,21
34189,8563,684,21
4408,8944,4890,3
25717,8817,822,23
38722,8488,1153,1
38722,8577,3770,1
7703,8312,2043,23
46119,8152,3460,3
24882,8241,1819,21
24435,8198,1713,23
5135,8099,4188,23
20801,8944,1794,1
32270,8131,3778,1
19037,8225,2945,21
28187,9060,1515,1
7793,9471,1746,21
30697,9256,684,1
1373,8629,1282,21
6029,9166,1305,3
38722,8571,3408,1
6068,8817,3301,21
4473,9368,2219,1
17354,8121,684,21
5203,9493,2481,1
23214,8683,922,1
38498,9288,477,21
10902,9266,4051,23
38722,8891,2103,23
33926,8717,3869,23
478660,8596,3283,23
18100,8829,4098,23
28199,9044,868,23
49413,9058,949,1
20667,8235,4558,23
2380,9199,,23
33119,8385,2672,21
4056,8630,2286,23
49929,8570,4045,21
38722,9140,358,23
5246,8290,1449,21
27916,9301,353,21
20222,8165,2416,1
10821,8048,4416,21
38722,8058,2169,1
15415,9218,4883,3
43634,8838,389,1
21505,8977,310,23
38722,8922,2850,21
8266,9136,3677,1
32015,8403,2971,23
30920,9121,3951,21
3997,9036,4949,1
48587,8399,2453,3
39416,8567,908,3
24748,8398,4381,21
15552,8986,446,23
35332,8246,2829,1
39863,8585,3204,21
39725,9129,743,1
12558,8375,1058,21
4986,8886,4583,1
36370,8769,573,1
27439,8381,1974,21
30994,8798,866,23
21843,8934,3569,1
47221,9209,4438,23
26989,8431,1088,1
24576,8806,1183,3
4972,8401,2946,23
4014,8077,151,23
41142,8985,794,21
36115,9339,,1
4335,8932,4222,23
19821,8530,224,3
1381,8163,3393,23
1085,9284,313,21
19653,9287,4543,23
38722,8999,4340,21
776200,8969,931,23
266500,8134,969,1
41840,8708,2448,23
32601,9147,4440,1
38722,8666,4183,3
11787,8042,2579,23
15660,8795,598,23
21945,8151,,23
17573,8225,2831,21
1882,8287,4347,1
38722,9087,2372,1
7673,9497,,1
17927,8122,555,23
22706,9273,1772,3
11094,9470,4602,21
38469,9232,4186,3
38722,8452,,3
38722,9271,3007,1
28051,8129,2472,3
9067,8457,710,23
9972,9133,4649,1
15537,8834,3529,3
20495,8912,689,3
44108,8682,3055,23
28571,8277,892,23
20237,8513,4376,1
30343,9222,1870,21
16719,8131,2304,1
11200,8467,4245,3
35416,8527,34,21
10514,9287,4061,3
2058,8086,4476,3
29542,8915,329,21
38722,8833,3802,3
21609,9073,1660,21
28087,8767,1586,21
35728,9173,1649,3
13445,8125,765,1
40892,9226,,23
33767,9444,4290,1
46376,8320,1542,21
27461,9441,3471,1
38722,8830,3269,21
38722,9109,3985,3
39534,8371,3092,23
22137,8084,3684,1
40110,9329,4953,21
38722,8289,4352,1
14902,8045,2118,23
17869,8970,2226,1
35995,8559,4418,23
25716,8974,3170,3
38722,8480,3460,1
47087,8886,4964,23
38877,9437,4352,1
33682,8054,3647,3
35343,9352,3595,3
8006,9114,2354,1
6262,8692,1925,1
42401,8447,1369,23
8827,9406,2213,3
32488,8601,2018,23
13870,9054,3683,3
15813,8116,3347,21
29488,9118,3609,1
35134,8858,942,1
22761,8639,1138,21
8657,9466,3502,23
23475,8684,1227,23
18240,8901,4999,3
12708,8149,1109,3
48095,9298,193,21
7481,8569,3591,3
48006,8514,1939,3
41379,8452,1130,21
11166,8554,1530,21
37896,8919,1857,1
24619,9055,4584,1
21457,9371,4749,23
11546,9022,34,23
43436,8144,3506,3
28039,8836,4797,1
29438,9275,53,1
4077,8917,2531,23
38722,8546,3888,1
35008,8856,2443,21
43651,8045,1482,23
47798,9399,1618,21
4702,8443,3251,21
25478,8855,376,1
30323,9126,539,21
8729,8227,8,23
42899,8105,,21
12543,8975,2009,23
21323,9360,2773,21
10184,9416,499,23
21963,8619,2158,21
38722,8879,4695,23
24092,9162,2813,21
24537,9185,4619,23
49416,8570,2648,23
11725,9121,1872,3
4259,8239,1893,23
2341,8541,4941,3
33440,8608,1862,23
15935,8334,,23
45505,8914,2314,21
47358,9004,2145,3
42699,8842,1232,21
49414,8469,842,23
37891,8876,179,1
3109,8942,1424,23
41213,9222,3107,1
42684,8285,3471,3
24297,9274,1475,1
38722,8183,3847,23
37946,8218,1873,23
18334,8755,959,23
43641,8493,2255,23
4661,8994,3395,1
43749,8527,1956,23
22147,9142,2672,23
831820,9004,1279,1
35278,9341,1495,1
26785,8348,2617,1
17779,9052,3805,3
42657,8143,232,23
601880,8796,3295,1
9529,8482,1469,21
17735,8451,3712,23
220420,9052,2092,1
49412,9022,3613,3
40601,9058,1336,23
46899,8427,1599,21
26480,8259,2966,23
19160,9427,4153,3
24745,9201,3275,3
10621,8073,858,23
21688,9219,2328,21
30250,9149,810,21
24666,8495,579,3
38722,8503,2448,3
33447,8821,777,21
38722,9328,168,1
2336,8388,2521,21
44444,9190,463,21
34602,8146,1584,21
7262,8042,4063,3
26105,8463,4715,21
45804,9056,1535,21
12730,9092,2599,21
13742,8749,1691,23
38722,9381,3655,23
40491,8235,2057,23
43869,8272,2214,21
21681,9213,1441,21
42483,8451,4708,1
47961,9046,2907,1
30521,8505,4325,21
38722,8947,4438,1
11227,9360,,1
6875,8926,3907,1
24273,8597,3394,23
29156,8195,3762,21
45977,8056,448,23
47948,8594,9,1
13148,8798,2492,21
31240,9352,2972,21
49893,8431,3930,21
20717,8157,4257,21
22261,8348,2433,1
28933,8417,192,21
28404,8805,1805,23
31333,8062,1351,23
36597,9042,3424,1
10760,8164,913,21
24043,9017,3538,1
38722,9273,3766,21
4780,8157,3770,1
44051,9347,3630,21
40897,8452,,23
30043,9310,4502,1
31224,8897,1226,3
40654,9084,4433,21
34887,8997,2097,3
15207,9310,4407,21
45994,8399,4115,23
38722,8516,4669,1
47729,8701,4837,23
485200,8435,3152,3
30234,9105,146,23
36107,9132,3324,23
21223,9352,1966,1
38722,8704,1374,23
44510,8480,4670,23
27759,8997,1825,1
48652,8531,216,1
38722,9253,2501,21
19443,8159,2692,1
7438,8493,4052,3
37682,8227,1316,1
29443,9132,4101,1
28915,8139,2388,1
21204,8915,3185,21
7292,8992,1337,23
38722,8997,2805,1
49521,8742,96,23
17708,9019,3967,23
38722,8050,1617,1
6473,9101,3665,1
23776,9283,2541,3
18726,8746,1484,3
38722,9209,1117,1
27444,8574,1188,3
30036,9032,450,21
35832,8663,3463,3
34171,9300,3038,23
18296,8606,749,3
16796,8045,2777,23
32279,8603,841,23
14809,8779,,3
14420,8065,,3
33438,8984,2620,3
10807,8488,2058,3
46787,8455,4720,21
29341,8932,4021,1
38722,8802,2122,21
46271,8704,2498,1
38722,8636,4255,3
25840,8748,4724,3
38722,8962,1289,21
42290,9074,3118,3
2275,8789,1114,3
28398,8452,3349,1
38722,8078,1622,23
9891,8957,2464,3
7255,8621,3906,21
23116,9466,1733,21
49241,8521,65,21
35407,9450,2034,23
34153,9231,1441,1
47167,8493,2705,21
30681,8781,3187,21
18683,8717,3142,23
38722,8350,2299,3
27728,9422,4818,3
38078,8828,3667,1
38722,8807,4672,21
39838,8451,2785,23
5865,8824,4250,3
38722,8325,4770,3
38722,8810,3972,3
34216,9051,469,1
17086,8427,3086,23
40223,9369,2589,3
42061,9227,601,23
10186,8381,4493,1
34713,9099,4304,1
