Date_FK,id_event_FK,id_service_FK,id_status_FK,id_evaluation_FK
8628,10989,1667,1,-1
8813,5088,1616,1,6927
8656,10059,2102,1,-1
8800,8108,1278,1,63
9216,473,1030,1,-1
8601,6496,650,1,-1
8797,2109,150,1,9599
8165,5756,741,3,-1
8615,5250,2384,2,4203
9198,5930,1514,1,6618
8527,9209,2482,3,6946
8177,4705,700,2,-1
9292,5974,973,3,-1
8508,785,243,3,9769
8193,7846,719,3,7423
8096,9014,1885,1,-1
8766,1227,203,1,-1
8143,7715,2113,3,-1
9424,11546,2366,2,2122
8612,2155,65,2,3153
8539,6470,842,2,-1
8979,4567,2114,3,7725
9256,6247,43,1,-1
9158,1684,693,2,10771
8607,8846,833,2,-1
8885,434,499,1,-1
8292,5410,385,1,-1
9422,9645,1139,3,7523
8381,10922,170,3,6814
8047,1927,716,2,10785
8098,8995,1396,1,-1
8371,6370,699,3,10643
8109,9097,1703,3,481
8449,205,1467,1,11975
9003,7121,921,2,-1
9009,4452,864,2,-1
8253,10739,728,3,2928
8101,10502,2156,1,6792
9090,1744,1895,1,-1
9447,11610,954,2,1702
8571,7585,687,3,5047
9410,932,1187,1,-1
8117,7497,1614,3,8596
8552,4156,1525,3,3937
9279,7823,1202,3,-1
9017,5195,2233,1,-1
8299,6708,1786,3,-1
8698,4587,2053,2,-1
8735,8263,339,2,-1
8537,4351,731,1,-1
8590,1711,359,2,11027
9122,7629,1414,2,2970
8219,11078,1096,1,7269
8867,7681,2475,3,1215
8571,10767,216,1,7524
8726,1469,561,3,-1
8924,10449,2418,1,8124
8875,1148,507,1,5356
8111,4164,1860,3,11716
8382,2530,2330,2,1610
9331,10788,1530,3,-1
9442,2150,155,1,-1
8795,4625,2361,2,5618
9224,8888,2456,3,-1
9022,5065,2154,1,4155
9000,11583,173,2,4118
8411,10918,75,2,7491
8456,1711,123,1,5331
8729,6625,1936,1,10512
8365,6567,1888,2,2547
8099,2600,1290,3,9793
8894,11657,54,1,-1
8942,9013,798,2,139
8699,3687,1175,3,9629
8293,339,381,1,2699
8139,11268,1876,3,-1
8371,824,2344,2,-1
9365,1585,2223,2,11255
8310,7299,885,1,-1
8842,8040,2285,2,11879
9111,820,414,1,-1
8128,4300,1142,1,-1
9202,6763,91,1,-1
9399,2121,1977,2,5395
8529,6356,1176,3,-1
8558,1477,1948,2,8672
8535,11166,1583,2,-1
8472,10721,1931,2,-1
9201,7102,1402,3,9261
9278,6406,1171,3,9817
8840,11136,675,3,7653
8506,5150,253,2,-1
8488,3403,35,1,-1
9135,9741,2184,1,2041
9031,5423,465,3,3954
9166,2079,1080,1,10710
8668,8354,505,3,3419
9070,9589,738,1,-1
8140,1824,58,3,-1
8273,7625,2197,1,9724
9124,4687,1696,1,-1
9280,11129,2252,1,5728
8409,3724,1996,2,-1
8510,5434,861,1,1975
8392,104,1153,1,10732
9431,5395,1687,3,6542
9134,6851,303,1,-1
8875,4697,942,1,1308
8790,5524,2272,2,-1
9366,11045,404,3,9648
8063,10329,232,1,-1
9181,4231,321,1,9081
8471,9642,306,1,-1
9124,3915,2433,1,-1
8553,3826,328,3,-1
9255,10841,1400,2,-1
8515,5777,2044,3,5063
8689,5001,1792,3,9366
8361,11846,1758,2,2301
9172,3457,799,1,-1
8331,118,1655,2,11628
9110,10523,1377,2,-1
9464,1583,2462,3,-1
8292,3686,1792,2,8278
9378,4074,2187,2,3724
9482,20,331,1,-1
8340,9636,1619,1,-1
8589,10455,575,1,-1
9333,2916,2429,1,1189
8164,695,2480,1,-1
8800,2121,1004,2,-1
8137,9641,612,1,-1
8063,7613,694,2,3498
8769,8309,424,2,6281
8090,10950,1490,3,1675
8863,4226,902,3,8311
8404,387,1484,3,-1
8246,5045,137,2,5394
8554,10962,1812,2,-1
8642,796,202,1,1172
9485,6337,567,3,-1
9486,9097,1968,3,1793
8823,7907,908,2,-1
9199,5956,610,3,8209
9239,7264,2183,1,-1
9096,8564,1102,2,-1
8229,4882,853,3,4774
8323,10038,414,1,-1
9039,4395,2279,1,-1
8187,1700,2013,2,-1
8194,5824,2299,1,-1
8157,8803,425,3,2485
9230,7141,2423,2,-1
8929,7306,488,1,3163
8791,7837,460,2,158
8796,11909,824,1,-1
8597,3046,33,1,-1
9390,3908,1665,3,11303
8329,6864,1276,2,2880
9119,6491,354,2,1361
8939,9568,401,3,-1
8608,9143,561,2,-1
8563,11898,2467,2,2245
8507,3442,121,2,-1
8220,4510,1670,1,1230
8461,2522,1574,2,10342
9083,8162,168,1,-1
9258,8708,1590,2,-1
8988,9173,43,2,6583
9221,2187,1054,1,327
9207,3295,1554,3,-1
9366,2908,2450,2,-1
8721,10489,749,2,10332
8473,11077,2065,2,11753
8614,11464,1819,2,-1
9258,9321,299,1,9047
8168,5279,1668,1,-1
9170,5579,1239,2,1771
8209,4914,1928,3,-1
8501,7356,719,2,5050
8272,3442,2394,1,-1
9333,924,1684,2,-1
9238,9660,733,3,4216
9163,5819,2107,1,-1
8963,6909,307,1,2372
9281,3354,1802,3,-1
9145,3678,600,2,8151
9052,11181,1923,1,-1
8852,1827,207,1,9806
9442,2364,1983,3,11011
8488,1316,1560,3,1823
8942,9204,722,2,8654
8840,7648,2209,2,9875
8190,2164,2144,2,-1
9071,8082,410,3,-1
8865,2189,408,1,393
8587,2587,894,1,10273
8281,9661,2398,3,-1
8850,2448,2431,3,1800
8446,2435,2218,1,2276
8489,11321,388,3,746
9455,1401,1672,1,-1
8189,1342,1173,2,-1
8902,8666,1685,3,2491
9276,11901,2152,2,-1
9477,5699,2456,2,10971
8082,4902,210,3,-1
8364,11611,688,3,-1
8548,7138,1605,3,-1
8055,513,943,3,-1
9205,11703,504,3,-1
8594,4950,1559,3,10395
8648,9002,1339,2,745
8600,9015,238,1,-1
8442,8000,970,3,8289
9216,6498,1343,1,-1
8552,11585,45,3,3058
8522,5547,2205,2,-1
8887,11403,1236,1,-1
9067,7489,418,1,2414
8577,10279,1465,2,-1
8898,2172,302,3,3547
8709,10037,1867,3,8801
9337,10390,1478,3,4082
8403,11284,286,2,-1
8478,8331,1350,3,5908
8330,8327,2343,3,6752
9252,1586,1673,1,6667
8560,5447,698,3,-1
8431,1634,2080,3,-1
8992,6947,1803,1,-1
9410,739,2355,3,-1
8275,3073,866,3,-1
8534,2514,1759,1,-1
9220,6707,840,2,-1
8671,1096,899,3,2682
8936,4778,102,3,565
8561,2963,1351,3,7315
8332,3130,1584,2,3319
9065,3419,81,2,3101
8843,3553,1827,1,-1
8467,1381,407,2,-1
9276,4339,1089,3,-1
9109,4999,490,2,2120
8119,8746,2051,1,8560
8108,10032,1805,1,-1
8545,8082,998,1,531
8059,212,1104,1,-1
8499,7025,640,2,-1
8193,426,199,1,-1
9181,9671,673,1,4444
9087,9026,586,1,-1
8770,645,152,3,-1
8223,10052,1618,1,-1
9339,10029,1507,3,7657
8378,3528,297,2,7712
9125,2974,2161,2,-1
8232,2913,1556,3,-1
8966,2616,16,2,-1
8722,2102,1792,2,-1
8921,7100,903,3,11634
8254,4161,233,2,-1
8493,299,2125,2,-1
9288,6258,1868,3,-1
8388,7628,2296,1,11504
8250,6110,2320,3,4641
8169,308,2294,3,10048
8346,11274,716,2,9594
9270,1809,2055,1,783
8295,11571,1166,3,8763
8603,4593,614,1,-1
9331,9831,782,1,9301
8235,11664,1927,3,-1
8280,745,256,1,4622
8916,5123,952,3,-1
8715,1425,612,2,-1
9132,11576,927,2,-1
8865,5200,2040,2,-1
8978,9388,827,1,-1
8987,2158,2004,3,9606
8696,2999,326,3,-1
9103,7390,2090,2,2010
9008,5838,832,2,-1
8056,8040,997,2,-1
8436,2593,485,1,-1
8420,6417,2426,3,-1
8756,7006,932,1,-1
9030,4518,2132,3,7205
8461,2655,1577,3,1099
9259,8813,614,3,-1
8957,4230,1650,1,-1
9432,5671,638,3,1550
8305,9112,839,3,-1
8429,11421,2418,3,-1
9223,9783,2075,1,11158
8705,10496,1485,2,-1
9430,2650,2391,2,-1
9034,4041,833,2,11533
8273,10114,1867,2,3205
9032,5157,1336,1,8758
9497,1964,613,3,-1
8097,3482,729,1,-1
8791,6004,945,1,-1
8388,4323,358,2,-1
8829,4285,1746,3,6399
9257,9067,1509,3,2824
8586,8937,622,1,4951
8952,5988,926,1,-1
8967,4297,2162,1,-1
8774,1825,1141,1,-1
8211,4190,1445,2,6652
8768,4888,160,1,11460
8898,7144,1289,1,4555
9436,6978,603,2,-1
8850,2795,1691,3,-1
9389,2418,1591,3,-1
8045,1480,2086,1,10209
8138,8252,2270,2,-1
9084,8228,2410,1,-1
8845,9805,2449,2,-1
8521,4377,1181,2,9019
9184,5302,1669,2,-1
9250,8719,1173,1,8947
9187,9298,1103,3,-1
8853,938,1443,3,10054
8637,4220,277,3,-1
9353,4829,2392,3,4107
9158,4298,618,1,10755
8928,694,500,2,2279
8512,3614,1152,3,6820
8395,10992,425,1,-1
9440,780,323,3,-1
8556,8560,79,1,-1
9196,8144,442,3,-1
8407,3032,1531,3,708
8390,5983,2498,1,4257
8050,3601,1495,3,9450
9049,2881,960,2,6915
9423,5316,754,1,2329
8375,2546,1627,2,-1
8722,1892,1592,1,-1
9011,771,1357,2,3677
9265,5564,2436,1,2002
8966,5919,887,1,11221
8663,1329,856,1,-1
8982,880,1888,3,-1
9302,617,1150,2,-1
8659,2972,15,2,-1
9419,7171,2429,2,-1
8482,2330,1598,3,3075
8879,8413,848,2,-1
8649,7908,1528,3,7212
9005,6770,1804,2,-1
8710,11510,179,2,4910
8971,8031,704,3,-1
8968,6650,2087,2,10808
8447,10709,2287,1,-1
8775,5612,1762,1,-1
8581,8319,536,1,-1
8704,542,1376,3,-1
9446,78,921,3,-1
8639,9184,910,2,-1
9393,3281,1800,3,-1
8195,4721,1550,1,6849
9200,3777,468,2,11916
9414,8245,229,3,3449
8331,9463,1435,1,1569
8372,1928,2139,2,-1
9125,11098,478,2,-1
8564,9312,676,1,-1
8041,6319,1139,1,2203
8714,10686,2269,2,10321
8968,5372,434,1,5852
8259,1414,1111,1,-1
8484,8525,2038,2,-1
8442,2241,692,1,1556
8304,10987,1973,1,9690
9020,0,509,1,-1
9381,9001,234,1,5650
9368,2091,2294,2,-1
8136,11878,227,3,-1
8363,9377,2097,3,1547
8799,10463,658,3,9942
8325,6647,1979,3,11706
8127,11847,1228,1,-1
9046,8826,195,1,-1
8186,6259,395,3,-1
9364,11335,1493,2,-1
9011,8643,74,1,-1
8616,3001,874,2,-1
8260,7925,2384,3,-1
8729,8121,1123,3,-1
8225,9987,607,3,10990
8872,2701,2036,2,884
8835,1266,228,2,-1
9088,3414,739,1,-1
8120,2346,1385,1,8264
8273,1743,2097,1,-1
8130,10558,208,2,8443
8218,7357,2252,2,-1
8894,10370,745,1,2674
8275,8926,299,1,-1
8213,10881,783,2,9633
9259,3372,2348,1,4422
9437,227,303,2,-1
8412,1883,1278,2,10279
8038,7320,2036,3,-1
9333,1231,13,1,8288
9353,10338,2007,2,4628
8119,11942,452,2,-1
9331,386,795,1,5485
8903,8216,224,2,-1
8539,10276,2440,3,-1
9167,9213,1292,3,-1
8113,4279,1126,3,-1
9406,6870,2196,2,4044
8281,4089,2460,1,670
9460,9503,322,1,2417
8423,671,864,3,3521
8047,11198,1064,1,-1
8905,1596,1780,3,6520
8960,9253,1023,1,-1
8677,11455,59,1,3126
8894,5541,378,1,9057
8243,10649,817,2,9324
9014,7963,1356,3,-1
8561,1838,28,1,11367
8879,2023,1100,1,4904
8958,634,906,3,-1
8278,2836,814,2,11300
9490,9408,157,2,-1
9059,8288,1202,1,11560
8415,7921,837,2,-1
8225,10512,175,3,-1
8696,11163,219,2,4570
8102,3732,407,1,-1
9038,7186,1786,1,4753
9469,11673,523,2,-1
9219,4424,1589,2,5907
8988,6238,400,2,-1
8494,1967,2353,3,9770
8465,10031,857,3,-1
9004,6461,22,1,11019
8446,3490,1856,2,-1
9219,10462,308,1,5056
8891,6463,1256,2,10705
8313,9415,990,3,2362
9423,11723,500,1,6987
9308,11922,2209,1,6676
8310,10064,1148,1,-1
8553,10945,1506,3,-1
8557,2182,1459,2,-1
9065,3982,1585,3,10030
8212,5883,2333,3,1987
8581,8705,281,1,9681
8923,11035,601,3,-1
8624,4112,857,2,-1
9348,9158,1817,1,-1
9269,4705,1480,3,7402
8267,7955,2392,1,-1
8099,2841,829,1,-1
8265,3817,917,2,7362
8512,11848,1013,3,-1
9431,5065,889,2,-1
9019,1919,2463,2,-1
8524,8731,2192,2,-1
9166,1238,413,1,-1
9036,7429,2233,3,2205
8450,5411,560,2,-1
8237,15,1743,2,-1
8514,4464,2197,2,-1
8065,9750,1126,3,1068
9312,7642,1553,2,-1
9003,6726,798,2,11943
9344,11703,1707,2,442
9332,10537,469,3,3144
9299,4278,814,2,-1
8757,2780,2172,3,-1
9202,10473,1584,2,4593
9404,5477,384,2,3796
8431,1861,1611,2,1431
8449,5456,738,2,-1
8164,9218,471,2,-1
8425,3304,885,3,8259
8163,311,1789,3,1451
9132,158,7,3,-1
9333,9628,1065,1,-1
8331,10100,2037,3,11427
9164,11440,2491,2,-1
9274,864,1598,2,-1
8571,4386,2466,2,-1
8777,10446,564,3,-1
8451,9482,426,2,11601
8717,11206,1979,2,-1
8908,2895,1878,1,1205
8605,915,2331,3,9786
8934,10173,64,3,-1
9234,1548,2099,1,-1
8984,1074,880,1,7086
9438,3128,173,3,1806
8572,7040,433,3,5005
8498,3591,1341,1,-1
8850,1178,2427,2,7274
8260,11280,845,2,-1
9453,1390,509,3,-1
9001,3221,1304,3,-1
8669,3017,333,1,3698
8690,5342,2110,3,-1
8639,206,1482,2,-1
8604,6140,2016,2,-1
9071,9478,52,1,-1
8355,3566,2245,2,-1
9279,347,79,2,11833
8538,3906,226,1,4594
8411,3267,508,3,-1
9439,11414,853,2,4680
8471,11154,1391,1,-1
8178,9936,1218,2,1599
8628,1853,2465,1,-1
8358,11276,2088,2,-1
8077,6333,2249,3,-1
9017,7300,615,2,-1
8192,2986,2005,3,-1
8380,391,2016,1,2554
9390,10878,1411,3,-1
8808,8921,551,3,-1
9482,7395,698,3,-1
8873,10628,471,1,-1
9452,4726,2296,1,-1
8850,8358,577,3,8762
9093,8326,330,2,-1
8527,3219,263,2,-1
9319,11403,360,2,-1
8433,7349,251,2,4685
8803,10803,1399,3,-1
8540,10381,443,1,-1
8908,4443,415,3,-1
8971,9979,790,3,10014
9135,8299,1438,1,8562
8151,11122,1808,1,-1
8500,3241,1059,2,-1
8295,2136,639,2,-1
9123,10860,209,1,-1
8707,2643,1836,3,-1
8938,1727,2398,1,-1
8802,3473,247,1,10145
8846,9005,1459,2,-1
8567,7531,1331,2,-1
9062,6836,461,3,-1
9319,6107,1879,3,-1
9182,6359,1140,2,-1
8215,5904,646,2,-1
8567,8728,1762,3,-1
8079,6484,2281,1,-1
8964,2210,1222,3,-1
8528,1486,1676,1,6429
9186,8432,111,1,10516
8781,4468,132,2,-1
8438,6779,938,2,5965
8414,11665,1254,2,-1
8577,1844,1831,1,11275
8712,10577,1751,3,4699
8681,11466,2057,3,-1
9490,9089,814,2,-1
8881,1954,1162,3,-1
9359,5715,1679,3,2066
8368,10365,797,1,-1
8447,4803,1025,1,10076
9288,10994,1492,3,-1
9088,5934,883,2,9114
9427,5062,838,1,8406
9495,6360,1464,3,-1
8643,10696,2045,1,5080
8493,1681,821,1,-1
8084,1899,1471,2,-1
9128,3427,2307,1,-1
8446,2039,575,3,-1
8424,8811,646,2,-1
8909,5982,2174,1,9265
8787,10931,598,1,-1
8669,5884,498,3,522
8988,2254,329,2,-1
8994,10241,1203,3,-1
9011,5626,1620,1,10208
8151,2628,2224,1,359
8475,4489,1371,3,9815
9158,8619,1500,1,-1
8274,10961,10,1,2186
8062,236,927,3,-1
8627,2802,304,3,3774
9403,4000,1427,3,-1
8314,9512,1117,1,10381
8187,8066,420,2,-1
8841,3761,740,1,-1
8931,81,1106,3,-1
9178,1884,1731,2,-1
9281,10818,1406,1,-1
9303,3565,2074,3,10506
8530,6440,352,2,-1
9031,4251,756,3,-1
8578,11957,2493,3,-1
9161,11145,1865,1,-1
8524,6334,2045,2,-1
8479,2228,1422,1,2826
9346,9924,320,3,-1
8761,1062,410,3,3146
8628,1100,522,2,406
9441,5733,525,1,-1
8943,11633,2219,1,-1
9435,7271,2161,1,-1
8788,7592,1823,2,-1
8732,1636,302,3,-1
9495,4538,1274,2,-1
9145,648,857,2,-1
9214,5346,793,2,8390
8836,5877,363,3,-1
8089,6301,415,1,-1
8708,10136,156,3,-1
8677,9952,742,3,-1
8116,11940,1939,1,11762
8662,1342,1358,3,-1
8867,215,1032,2,-1
8182,538,2245,2,-1
8541,5406,258,2,7703
8514,10915,2284,3,-1
9086,2307,2316,2,-1
8927,1627,2485,1,10701
9031,11239,1482,1,1822
8088,6636,1950,1,-1
8401,8418,756,2,-1
9383,11195,1208,3,-1
8810,2662,537,2,2335
8142,2837,424,1,2262
8989,7306,887,1,-1
8977,1397,1313,2,-1
9494,11740,1637,2,8997
8808,7205,1501,1,-1
9264,2374,345,2,-1
9355,5524,1503,1,-1
9016,1192,2312,2,4427
9062,10148,873,2,10369
8836,11427,325,1,7826
8849,6941,1983,1,-1
9423,5023,562,1,-1
8453,4031,11,3,2024
8236,7576,1102,2,10409
8363,5851,1894,1,-1
9458,5231,1754,2,129
8293,3828,686,1,-1
8778,1293,2200,3,-1
8390,2216,764,3,-1
9363,1280,1225,3,-1
9163,7807,2076,3,8087
9316,995,1636,3,11561
8791,7620,2420,3,2128
8679,7270,114,1,-1
9394,7272,1906,3,11122
9408,8630,315,2,-1
9322,2072,2282,2,5943
8217,1987,1519,3,2833
8542,8461,1225,3,-1
9456,7808,758,3,-1
9177,2321,1590,3,7139
8237,9752,2199,3,5668
8295,8613,1528,2,2373
8717,273,132,3,-1
8248,970,1895,3,-1
9491,9540,815,1,-1
9482,4989,143,1,11655
9271,5526,2280,2,-1
9211,9323,1043,3,-1
9491,7039,1377,3,-1
8322,10308,1073,1,6982
8410,0,683,2,-1
9059,4021,893,2,-1
9101,4953,155,1,-1
8824,788,2372,1,-1
9381,8410,1107,2,1009
8902,6845,54,2,2326
9262,1214,158,1,8626
8243,8940,966,1,-1
9431,11754,1339,1,2879
8524,1513,2189,2,-1
9343,6823,946,1,-1
9313,7889,1143,3,8396
8674,2593,1897,2,-1
8678,6357,1688,3,-1
8134,6820,1998,1,1128
8568,3794,1931,3,412
9160,10122,1181,3,-1
8777,10719,1471,2,3685
8079,8593,1876,2,-1
8610,4719,1743,2,-1
9265,820,2171,3,-1
8342,566,1507,2,-1
9100,453,2383,3,-1
8842,9248,1001,1,2865
8533,7271,2486,3,756
8305,8016,1710,2,-1
8527,7382,2018,2,-1
8685,1932,2052,3,-1
9033,3281,179,2,906
8556,4315,751,1,-1
9473,5061,1039,2,982
9034,3386,2312,2,-1
9207,11445,2263,2,7239
8235,10011,2177,1,-1
8264,540,1387,2,9712
9024,10694,1024,2,-1
9332,4072,2111,2,-1
8343,9995,94,3,-1
8966,1608,1207,1,-1
8855,589,910,1,-1
8590,10066,240,1,5617
8046,11804,2490,2,10941
8210,11446,879,2,-1
9119,3839,2132,1,10169
8778,10485,409,1,-1
9486,4454,714,3,2443
8435,455,1014,3,-1
8561,5107,1266,2,-1
8569,11405,1405,1,-1
8523,2710,2316,1,-1
9395,583,230,2,11307
8560,6507,1542,1,5390
8396,6721,1904,1,-1
8049,5460,180,3,1124
8720,0,2273,3,-1
8524,1021,653,2,-1
9228,4731,747,1,4750
8707,2327,2038,1,-1
8893,6248,731,3,2927
8740,10376,528,1,7456
8982,4156,1914,3,8496
8587,9498,1860,2,-1
9011,4309,308,1,-1
9441,9689,2417,1,5306
9039,6499,2069,3,-1
8777,6924,442,2,3411
8723,8300,14,1,-1
9252,1063,1152,3,5211
9214,6689,891,3,-1
9444,1428,195,1,-1
9411,11149,7,3,8494
9483,5533,2162,2,145
8370,2771,1900,1,-1
8845,10183,1893,2,10777
9401,10855,1288,1,-1
9244,9903,974,1,-1
8189,9530,375,2,7626
8388,4233,1558,3,-1
8311,4329,63,2,-1
9364,11147,2123,1,3360
8542,4544,480,3,-1
8719,4248,1381,1,-1
9458,5396,1696,1,8974
8617,11699,2273,2,-1
8116,10747,1271,1,-1
8604,8015,1737,1,1237
8366,449,2406,3,-1
8747,10477,1172,3,-1
9368,9618,1382,2,-1
9311,4945,997,3,-1
8589,3260,302,3,11841
8888,7954,15,2,-1
9073,6827,2445,1,2162
8347,5600,571,2,4095
9252,4295,1673,3,-1
8344,9305,1262,3,11531
8732,4688,1718,3,-1
8770,5239,286,1,265
8119,427,1724,3,4227
9200,10203,1655,1,-1
8946,5860,2451,1,7389
8260,5881,2368,2,3047
9459,6782,349,1,3834
9063,2388,2212,2,-1
8925,1956,1031,1,-1
9129,8814,1488,2,-1
8969,6677,890,2,-1
8229,3471,1299,3,10405
8176,1195,968,2,-1
9281,3901,329,2,11597
8331,11153,1038,1,5224
8158,7156,1041,2,7044
8559,2513,2061,3,9685
9188,6769,934,3,-1
8763,5483,224,3,6993
9314,10344,1962,1,8624
9218,9795,1791,2,-1
9082,8672,1740,2,-1
9132,225,2117,2,-1
8701,11679,1538,1,-1
9157,7629,1677,2,-1
8424,7811,2379,3,-1
8516,4766,1993,1,11803
8419,1791,1325,2,-1
9493,8772,1715,3,2107
8563,10876,1020,3,-1
8229,2720,1170,2,-1
8090,7856,508,2,-1
8851,6252,1022,1,5311
9251,11216,157,3,6047
8231,813,2420,3,10396
9487,6755,43,1,-1
8310,3582,190,2,803
9436,4177,1841,2,7581
8319,8417,1149,1,10772
9188,7422,1642,3,-1
8980,9512,532,3,-1
8420,5695,832,3,2089
8685,9920,862,1,7919
8232,8980,2454,2,1747
9288,2123,2497,3,-1
9378,11384,2141,2,1619
8206,5830,1419,3,10795
9444,3683,1474,3,2307
8682,5066,1031,2,8099
8633,8586,696,1,-1
9136,9651,1023,1,4402
8443,4524,2031,1,-1
8741,2796,1460,2,-1
9027,9627,1325,1,10079
8254,8868,2296,1,8858
8679,6052,423,2,-1
8251,6829,966,2,3971
8190,9808,1708,3,-1
9189,5356,2349,2,-1
8755,8295,49,2,-1
9065,5724,1186,3,11217
8503,6781,2219,3,-1
8633,705,877,3,-1
9253,10745,2080,1,1102
8903,6509,2294,1,-1
9359,7867,1920,1,-1
9129,3937,198,2,11970
8525,2122,1174,1,-1
8458,9229,1804,3,-1
8350,8351,1750,2,-1
8309,4589,94,3,8501
9148,10797,1097,2,10720
8694,1957,2196,1,-1
8727,9490,1143,2,-1
9044,9853,1250,3,9229
8602,1095,169,2,-1
9345,10542,236,3,-1
8907,6749,701,3,9430
8790,7403,161,1,-1
8718,8470,703,3,-1
8694,10079,1500,1,7431
8748,2532,860,2,10722
8683,3219,796,2,9620
9373,3235,700,2,-1
8769,11656,907,1,11638
8524,3417,50,2,-1
8835,1567,42,3,2286
8798,9411,1537,3,2999
9224,8053,2354,2,1204
8290,5777,628,1,-1
8309,3791,1548,3,-1
8539,9595,632,2,-1
8193,5818,1500,2,6212
8792,4700,2208,3,3857
8692,2051,1695,2,11685
8926,10453,2274,3,10399
8305,1219,518,1,917
8852,9294,206,3,7844
8077,3526,629,1,-1
8129,4854,2339,1,-1
8582,7384,2025,3,5935
8885,10162,44,2,-1
9072,6670,492,2,2855
8831,7132,651,1,-1
9317,6331,1430,3,2159
8309,545,1833,2,11738
8752,11299,1766,2,-1
9174,1064,593,3,-1
8438,6181,2222,1,-1
9202,3064,1203,1,6554
8910,6542,2132,3,10432
9199,4858,1996,3,3020
9397,7114,1873,3,-1
8710,1744,2156,2,761
8472,2028,1776,2,-1
9167,11666,981,3,4195
9420,583,159,3,2067
8495,10407,1618,3,6170
9270,735,1753,1,-1
8129,3159,1605,2,2176
8842,8778,1455,1,-1
8148,1287,1040,1,-1
8478,9122,1932,2,8472
8232,1937,2159,1,-1
8443,4476,970,3,-1
9134,5315,1691,1,1854
8937,3754,1049,2,5825
9096,1442,2375,1,-1
8096,566,414,2,-1
9471,4408,2086,1,3628
9236,7507,1999,3,-1
9217,6500,2461,2,5444
8976,8638,1386,1,2357
9418,8724,316,1,-1
8817,4790,1406,2,8550
8389,3325,2469,3,-1
9007,4289,2150,3,-1
9394,11735,2203,1,-1
9195,6063,1214,3,-1
8540,3979,2073,2,10625
8359,11051,2204,1,-1
8705,942,86,1,10746
8187,4713,1931,3,-1
9008,1399,306,1,-1
8633,9108,854,2,-1
8488,3567,2463,3,11036
8762,1157,2003,2,9349
8593,8391,2446,1,-1
8054,1788,636,3,-1
8576,10334,2179,2,2407
8118,7455,1652,1,3801
8300,5980,75,1,-1
9375,548,1802,3,-1
8966,9161,1510,3,5835
9437,6354,1100,3,-1
8953,5025,137,1,-1
9401,10084,30,1,-1
9189,10951,2261,2,-1
8544,7201,2472,2,1435
8975,4199,1578,3,-1
8451,10490,39,2,-1
8972,3741,1815,2,-1
8598,7409,1073,3,10330
8465,846,161,2,4635
8988,6733,1263,1,3251
9122,2844,195,1,2496
8642,5351,1048,1,11850
8913,5270,646,1,-1
8206,102,1771,2,9975
9465,6354,957,2,-1
8182,4272,64,3,-1
8193,4874,599,2,9874
9431,6493,1388,1,-1
8827,3947,383,2,2963
8339,6286,634,3,9211
8856,1443,83,3,-1
9096,4082,1907,1,-1
8462,10242,1502,2,3162
8655,9095,595,2,-1
9159,10358,1363,3,3754
8539,7781,774,2,-1
8540,364,1788,1,-1
8284,1823,2138,2,11330
8736,640,982,1,10002
9465,10309,2418,1,-1
8434,271,1567,3,-1
8721,6025,650,1,-1
8735,8920,2314,2,6507
8987,3569,940,3,6782
8455,4237,1663,1,-1
8993,3678,308,2,-1
9308,4010,417,3,-1
9422,11084,2167,3,-1
9462,4900,1547,2,-1
8573,8854,117,2,3592
9434,4198,863,1,-1
8101,4826,81,1,-1
8663,4098,2112,2,-1
8329,9005,173,2,-1
8439,4091,1977,1,10572
8393,995,89,3,8138
9029,1424,2061,1,6361
8911,9580,1186,2,-1
8428,6306,823,3,-1
8588,3351,664,1,11332
8408,10336,1939,1,8675
8818,8662,1472,1,-1
9322,7683,1489,2,10005
8820,2857,1212,3,7914
9108,1514,2132,2,6456
9321,1667,881,3,-1
9135,8320,3,2,-1
8090,2736,2160,1,9408
8212,3996,1716,2,9517
8349,8548,81,1,11676
8884,6123,2081,2,-1
8060,96,966,1,-1
8395,8689,1918,3,3132
8197,11103,637,2,8893
9034,2436,36,2,-1
8461,4834,1841,2,10329
9088,9137,36,2,10431
8563,2128,1828,3,8054
8254,4031,657,3,-1
8388,1678,1766,3,1622
9146,10769,1854,3,-1
8539,3111,1689,3,1322
8581,2220,270,2,10685
8289,11596,2438,1,5159
8652,8493,2006,1,-1
8866,10299,2232,2,2709
8677,9154,2005,2,11689
9047,777,2067,1,-1
9488,2870,1692,3,-1
8194,5083,2206,3,8310
9213,10359,15,1,-1
9283,3903,2090,3,-1
8227,8706,2421,3,326
8128,11866,1337,2,-1
8570,1883,2365,1,-1
8941,3358,1240,2,-1
8305,4974,2294,3,4862
9415,4725,179,2,3975
8299,2371,182,1,6258
9302,10386,294,2,-1
8174,3459,1918,1,2292
8482,7798,1081,3,9790
8419,5199,1620,3,-1
8224,5265,2070,1,-1
8862,8121,130,1,-1
8562,4988,1635,1,3875
8754,3534,2430,1,8506
9325,11134,374,1,-1
9465,2605,418,2,5232
9289,9285,1836,3,5203
8939,3101,797,3,-1
8362,2358,1056,1,-1
9367,8346,683,1,-1
9105,6219,2210,2,10664
8543,3119,2210,1,-1
9282,9441,533,3,-1
8513,4732,1980,1,8751
9411,9590,1787,2,7248
8907,11193,2189,3,-1
8727,9692,1179,3,-1
8146,4580,1630,3,-1
9403,786,2094,2,11228
