budget,id_categoryFK,id_cityFK,id_beneficiaryFK,id_dateFK
6539,91,1,3036,8767
29847,87,1,3273,8950
25408,91,1,3938,8830
26824,91,1,1145,8666
39411,3,1,579,8618
33178,87,1,4336,8532
9805,3,1,3835,8970
24631,1,1,3532,8508
6046,1,1,3393,9078
40801,3,1,4311,9042
38607,87,1,3924,8508
10154,1,1,2014,8828
11631,1,1,1590,8123
6830,3,1,1981,8332
2298,91,1,176,8166
27246,91,1,4285,8971
33646,91,1,1258,8217
38607,3,1,3376,8647
40886,3,1,2600,8462
5774,3,1,4110,9115
30902,91,1,2860,8126
27045,3,1,1666,9208
36560,87,1,2051,9121
5475,91,1,3171,9037
4008,1,1,3541,9172
9448,91,1,3855,8813
28584,87,1,4397,8288
19609,1,1,3976,9019
39656,1,1,742,8833
1257,1,1,2563,8956
48205,3,1,4424,8204
44280,1,1,2993,8150
42742,91,1,3136,8028
12240,3,1,1233,8498
3336,3,1,1932,8633
40428,3,1,2359,9332
13360,3,1,4412,8728
6986,87,1,2572,7973
21536,91,1,537,9163
38607,91,1,4336,8270
38607,91,1,3024,8653
1949,3,1,1509,9173
34783,87,1,201,9140
10156,3,1,705,7952
2576,1,1,4566,7968
12396,3,1,1059,8616
33044,87,1,2905,9261
38607,3,1,3636,8758
24394,91,1,4567,8405
7995,87,1,3329,8143
29048,3,1,4728,9343
49822,87,1,418,9187
38607,1,1,1702,8652
17690,1,1,3578,8399
11328,91,1,4131,9049
12857,3,1,4629,8858
5579,1,1,1811,9178
30486,3,1,3618,9354
23717,91,1,2581,9105
31274,3,1,691,8123
49457,3,1,276,9323
47281,91,1,4900,9282
6822,3,1,3227,8509
17461,91,1,1723,8747
11509,87,1,4819,9097
7088,1,1,462,8264
31368,87,1,3261,8282
48041,1,1,4156,8597
30231,1,1,462,8598
40425,91,1,1787,8329
38607,1,1,3466,9148
14874,87,1,3899,8231
30225,87,1,988,8524
32420,87,1,228,9291
16815,3,1,1506,8806
47644,87,1,4329,8719
19680,87,1,1645,8077
22816,91,1,557,8584
34729,87,1,2941,8967
47113,87,1,2681,8683
559800,3,1,1794,9255
30340,87,1,2229,8258
34805,3,1,1508,8230
9380,87,1,4816,8487
42543,3,1,1883,8349
32763,91,1,1180,8036
29157,87,1,379,8061
36725,3,1,999,8940
2057,3,1,2551,8354
44986,91,1,270,8256
6698,91,1,4652,9323
26829,87,1,3544,9084
45359,3,1,4944,9155
4567,3,1,2409,8902
33691,1,1,3591,9351
34146,87,1,3091,8565
40817,1,1,4630,9094
42535,3,1,2917,9004
975220,3,1,2738,8613
42498,3,1,3089,9113
25924,3,1,2683,8243
30355,91,1,3383,8269
36408,87,1,450,9184
48687,3,1,2076,8901
42814,1,1,377,8825
24162,87,1,713,8554
36838,87,1,1383,8719
33909,87,1,1388,8734
18815,91,1,156,9181
17109,91,1,684,9275
35087,87,1,711,9217
38607,3,1,1928,8503
38607,87,1,4746,9059
49575,1,1,1108,8904
43297,87,1,4936,8360
17233,1,1,746,9193
45135,1,1,629,8271
26267,3,1,255,8970
1386,91,1,1245,8436
15172,87,1,1777,8343
45491,3,1,652,7953
12007,87,1,3965,8319
13274,91,1,4952,8174
2190,87,1,3981,8445
42654,1,1,64,9122
936380,1,1,3793,8159
25655,3,1,2409,8379
21244,87,1,932,8470
25426,87,1,2495,8584
29531,1,1,4526,8176
612700,3,1,272,8932
17679,1,1,4468,9220
48650,1,1,1465,9228
14428,1,1,205,8723
25553,91,1,624,9398
36807,91,1,1532,9343
47622,1,1,1344,8272
6784,91,1,2377,8146
11854,87,1,4048,8384
910800,1,1,926,8114
29377,87,1,1112,8903
803540,3,1,4155,8599
27016,3,1,129,8290
12182,1,1,3960,9203
45942,1,1,2318,8636
38607,91,1,609,8348
4974,91,1,22,8000
35577,91,1,3383,8599
33072,91,1,3574,8420
30627,3,1,195,8045
43625,1,1,2784,8502
34419,1,1,690,8615
33607,87,1,1986,8848
48519,1,1,4483,8327
16483,3,1,518,8683
13666,87,1,4376,8818
3033,91,1,242,9209
12715,1,1,3843,8765
42814,87,1,637,8503
48121,91,1,4430,8044
24045,87,1,1600,8844
42337,91,1,459,8278
38607,91,1,4449,9181
45875,1,1,4732,8448
5092,91,1,2747,8148
46790,87,1,3409,9367
5667,87,1,238,8636
7319,1,1,3686,9107
28667,87,1,3824,8097
3629,1,1,2061,8256
47135,3,1,3608,8415
31175,3,1,486,8604
41453,3,1,4360,9246
18548,3,1,2956,9081
47448,3,1,4979,8301
13463,1,1,1339,8639
46877,3,1,4714,8005
33966,91,1,3147,8811
19755,87,1,2036,8489
39373,87,1,2842,8597
38607,87,1,3719,9178
27559,91,1,1850,8262
16379,3,1,464,7950
7839,1,1,956,8342
18157,87,1,1608,8216
17739,87,1,1735,8647
27289,3,1,1779,9025
13776,91,1,2981,8009
24794,91,1,1667,8184
18753,1,1,3828,8245
23251,91,1,3917,9123
43044,91,1,1472,8109
41990,1,1,3008,8719
5888,87,1,2238,8171
33185,87,1,2362,8299
12667,3,1,2075,8970
29896,87,1,3070,8605
43280,1,1,501,8186
31455,1,1,4334,8188
15433,3,1,1922,8927
4192,3,1,2131,8897
38607,1,1,1150,8100
17449,3,1,3920,8558
36066,91,1,1685,8730
38607,91,1,3406,9245
1868,1,1,3094,9153
39989,91,1,4974,8440
7713,1,1,4251,8245
33183,87,1,2771,9377
1586,91,1,4763,8489
1589,3,1,1565,8281
6334,1,1,1534,7947
32496,3,1,1095,9215
8393,1,1,2165,8067
49990,91,1,301,9066
31283,87,1,4140,8723
18122,91,1,695,8070
19236,1,1,3897,8223
15603,87,1,555,8291
48081,91,1,4907,9129
47444,91,1,3855,8503
46713,3,1,4859,8947
320960,87,1,4922,8587
43029,87,1,130,8371
31739,91,1,4806,9225
15314,91,1,37,9321
19398,3,1,2794,8414
29419,87,1,3139,8217
28887,91,1,2518,9208
38607,87,1,2676,8748
38607,91,1,1062,8122
26521,91,1,851,8224
709940,91,1,4772,8211
20227,3,1,2635,8658
27560,91,1,2001,8632
31843,87,1,3419,9153
45682,3,1,3981,8604
17515,3,1,2706,8666
5983,91,1,3435,8621
38607,87,1,2660,9255
12134,3,1,2243,8927
37871,3,1,1713,8820
41905,1,1,1165,8465
4946,91,1,312,9305
593640,1,1,2806,9091
38378,87,1,4623,8207
49483,91,1,567,8599
47344,87,1,3073,9327
47231,87,1,577,8273
21466,1,1,2222,8833
38607,3,1,1676,8232
38607,87,1,4306,8100
33507,87,1,2862,8238
40533,1,1,2350,8330
38607,1,1,3151,9199
4163,3,1,501,8358
34069,91,1,2047,8541
38607,3,1,131,8824
42317,87,1,4533,8351
36408,1,1,258,8268
39033,87,1,4086,8794
30994,87,1,2803,8875
30893,91,1,477,8675
14633,91,1,2049,8976
14241,1,1,1145,8171
26022,3,1,1926,9119
4231,3,1,1545,8221
43781,1,1,2551,8112
43914,1,1,3806,8632
38607,3,1,3462,8456
1930,91,1,1011,8520
49912,87,1,3580,8570
11301,3,1,2089,8804
44312,87,1,2042,9371
38607,91,1,3916,8521
38607,3,1,2960,9309
34242,1,1,1318,8873
25526,1,1,4848,9043
44902,91,1,4943,9151
24477,91,1,4771,8730
5405,91,1,3225,9378
44044,91,1,1183,8555
38607,1,1,3035,7956
12132,87,1,4060,8263
36280,1,1,567,8467
33906,91,1,370,8943
9187,1,1,1872,8560
28755,1,1,1051,9258
33997,91,1,629,8061
38607,87,1,1977,9400
38607,3,1,868,8811
28106,87,1,4813,9303
41506,87,1,2198,9347
23940,91,1,1468,8307
48025,3,1,4601,9309
27189,1,1,2909,8972
45568,1,1,2847,8745
24499,91,1,3407,8168
45390,91,1,354,8806
38071,87,1,116,8433
23389,87,1,955,8702
5702,3,1,1535,9146
9631,3,1,3058,8704
26881,1,1,1191,8081
43024,91,1,4572,9106
46856,91,1,4306,9131
32570,87,1,1624,8983
38607,3,1,4053,8403
42089,3,1,1479,9395
23776,3,1,1926,8104
1283,87,1,4804,8218
48086,3,1,885,8170
40710,3,1,3824,8972
45706,91,1,1854,9017
528960,1,1,3386,8251
13357,91,1,4017,8907
30804,3,1,4981,9214
38607,91,1,69,8076
47526,1,1,1786,8270
9353,87,1,2496,9016
46532,91,1,1044,8367
45794,1,1,950,8643
38607,3,1,4425,8253
1216,91,1,4142,8823
44659,91,1,1638,8228
43561,1,1,1341,8075
33932,1,1,1713,8899
42782,87,1,2489,8732
32467,3,1,3393,8094
22388,3,1,1648,8517
45818,91,1,253,8044
15740,3,1,882,8391
44263,91,1,1034,9399
46172,87,1,804,9354
39145,3,1,447,8041
25192,87,1,550,8875
9244,91,1,2393,8759
36508,3,1,4159,8969
33950,1,1,2688,7952
8917,87,1,2198,8900
38640,87,1,2884,8763
29866,3,1,1097,8653
47080,91,1,2203,8736
47427,3,1,4610,9308
20983,91,1,1555,8483
44968,91,1,3753,8468
32474,1,1,1948,8782
36542,91,1,135,8838
49286,1,1,3011,8013
39950,3,1,1161,8763
14650,91,1,4843,9277
13338,91,1,713,7975
11107,1,1,4604,8006
38607,87,1,4382,8783
3725,3,1,239,8841
15646,1,1,547,9402
227000,87,1,3906,9127
29089,1,1,1634,8851
43393,3,1,3075,8548
24697,1,1,4746,7945
42217,91,1,4018,8655
19808,87,1,3919,8340
3226,3,1,4924,8744
16990,1,1,4837,8458
49673,87,1,1975,8498
48099,87,1,4373,8668
9160,1,1,1120,8273
39652,87,1,1047,8809
21724,1,1,268,8958
37932,1,1,2408,8049
26303,87,1,107,8590
73580,1,1,3693,9131
14738,87,1,1899,8599
42340,87,1,4690,8960
16202,91,1,858,9246
14806,87,1,4079,9031
5435,1,1,2869,8237
20254,91,1,1435,9296
24492,1,1,1609,8156
24158,3,1,4731,7973
19526,87,1,4831,8315
3382,3,1,2023,8411
37557,87,1,3189,8860
29193,3,1,4290,9239
38829,91,1,137,8089
43445,87,1,4507,9197
15278,3,1,175,8531
35606,3,1,4657,8346
44549,87,1,70,9220
12820,3,1,37,8726
31927,91,1,961,8576
38607,87,1,4173,8159
28194,87,1,3706,8840
33328,3,1,274,8223
15920,87,1,2619,8263
29695,3,1,1952,8676
45536,87,1,3588,8372
33034,3,1,2182,8170
40131,91,1,3813,8302
5203,87,1,3905,8773
17958,91,1,2592,8138
15999,91,1,2435,8307
45428,91,1,1143,9005
48205,1,1,922,9180
35119,1,1,920,8157
21622,3,1,4452,8919
23565,87,1,4051,8885
3429,1,1,4985,8067
36690,3,1,2124,8373
29437,87,1,2622,8067
34367,91,1,2819,8049
25695,3,1,2001,8437
20703,91,1,3704,8680
4512,91,1,3855,8592
35764,3,1,4387,9250
732920,3,1,2207,9254
45383,87,1,902,8241
44587,3,1,4189,9319
42414,91,1,3944,8891
28391,3,1,3846,8312
2611,91,1,3847,9083
37717,1,1,4676,9367
13400,91,1,740,9194
47709,1,1,3210,9381
13152,1,1,4111,9347
24627,3,1,2608,8697
36308,1,1,420,8433
38607,3,1,4138,8404
10873,91,1,75,8334
21208,87,1,2952,9130
30034,87,1,1141,8975
38607,87,1,1415,8694
36382,91,1,1723,9042
20533,3,1,1728,8047
2329,3,1,4266,8684
40189,87,1,1749,9254
26751,1,1,4540,8756
20235,87,1,1248,8155
34695,87,1,2553,8426
40889,87,1,2305,8525
38418,3,1,2082,8128
38607,1,1,501,9336
47748,3,1,3075,8144
29280,91,1,2607,8238
21055,91,1,3717,7949
41325,91,1,623,8718
7821,87,1,654,8991
3384,1,1,1497,8793
26524,1,1,852,8550
29979,1,1,3111,9295
38607,1,1,3412,8512
26484,91,1,3856,9061
15473,87,1,2861,8246
4668,3,1,4300,9343
38502,1,1,3776,8488
5998,87,1,1406,9259
41405,1,1,2835,7993
42857,87,1,3642,8006
7179,3,1,1632,8639
8999,91,1,2924,8109
17742,3,1,2398,8079
38944,3,1,4159,7955
45005,3,1,390,8091
34358,1,1,3609,9336
26721,3,1,3417,8190
40798,91,1,468,8628
32275,1,1,1898,9403
40373,3,1,2994,8054
4003,87,1,1245,8288
16709,91,1,388,8979
45510,91,1,2105,8930
14794,91,1,4298,9156
2255,91,1,787,7997
19840,3,1,4840,9286
43523,91,1,469,8597
18850,1,1,2741,8990
786180,3,1,1732,8589
38607,1,1,3960,8158
17589,3,1,4654,8907
8026,91,1,81,8909
2937,91,1,4342,8468
26960,87,1,2407,8940
19227,1,1,3625,8773
9853,91,1,3850,8719
18256,1,1,1581,7957
29597,3,1,2913,8375
9700,91,1,39,9333
21062,1,1,3295,8449
2193,91,1,3958,9188
29911,87,1,4593,9356
19983,1,1,3501,8049
38607,91,1,1225,9015
38607,91,1,2000,9077
32947,3,1,1804,8492
1748,91,1,1969,9222
40283,87,1,343,9373
35204,87,1,1940,8652
20023,91,1,4935,8005
33036,91,1,2231,8567
48678,87,1,3795,9320
3420,1,1,4718,9149
28329,91,1,3190,8082
23045,87,1,771,8867
3052,91,1,3852,9351
14473,1,1,420,8766
35005,1,1,4071,7985
21563,3,1,260,9252
32051,87,1,3719,8274
5479,1,1,3172,8813
21989,3,1,2525,8314
5596,91,1,3602,8484
37433,1,1,1192,8803
26233,1,1,4533,8921
10409,3,1,4019,9145
37845,3,1,2116,9037
38607,87,1,212,9136
42823,91,1,4590,8148
22937,3,1,506,8339
47278,87,1,1665,8383
9125,87,1,179,8698
33312,91,1,2092,8835
36876,91,1,19,8139
38607,87,1,3028,8500
27889,1,1,418,8432
48617,87,1,1302,8026
39293,91,1,2503,8274
11083,91,1,4823,8366
47608,91,1,942,9171
43079,87,1,3342,8927
42357,87,1,3001,8602
34340,3,1,3968,8889
5386,3,1,2905,9379
43438,87,1,3765,8056
8888,1,1,876,8343
32160,91,1,502,8403
38607,1,1,1647,8064
7527,87,1,2885,8756
10677,3,1,3670,7945
38726,87,1,3523,9354
38607,91,1,1462,8611
46632,1,1,2410,9110
14805,87,1,3784,9232
27059,87,1,284,8287
10426,1,1,3247,8582
42965,91,1,4181,8419
21249,3,1,2749,8502
28429,87,1,4198,8523
11326,87,1,176,8035
26610,91,1,269,8164
44458,3,1,2109,8748
2934,3,1,1268,8909
45041,87,1,3568,9402
27604,91,1,1920,8530
49226,1,1,3375,8512
38040,3,1,4101,8629
49851,1,1,2996,8094
37308,1,1,2728,8435
30693,87,1,4571,8181
43828,91,1,1093,8551
38607,1,1,2850,8188
38607,3,1,3060,8963
3367,91,1,2370,9032
7069,87,1,1420,8335
21838,87,1,2020,9166
21554,3,1,2743,8015
44614,87,1,2976,8693
5951,91,1,4817,8355
22926,3,1,2189,8297
17461,1,1,542,8628
41921,1,1,1617,8810
18618,87,1,631,8126
21961,87,1,2748,9377
17270,91,1,3684,8233
3564,1,1,879,8988
18679,87,1,593,8165
38607,91,1,2018,8502
30323,1,1,1113,8562
27335,3,1,68,8942
973960,1,1,2701,7981
38607,1,1,2194,8984
2053,1,1,2785,8522
3184,1,1,2778,8174
25684,87,1,4845,9398
39685,3,1,562,8321
7370,87,1,181,8793
9984,91,1,3524,8097
30361,1,1,1221,8472
47245,3,1,3249,8654
11400,91,1,4791,8491
38607,3,1,3185,9170
38607,3,1,648,8248
48447,91,1,4059,8830
47886,87,1,2904,8189
33176,3,1,186,8993
19704,1,1,2484,9221
16408,87,1,2382,9110
43548,87,1,1182,8498
48455,3,1,1067,9098
9328,3,1,2222,7991
48675,87,1,2087,9075
7162,3,1,4658,8790
24859,91,1,4458,8687
27008,3,1,4724,7971
17082,91,1,2223,8018
42516,87,1,4219,8515
35760,1,1,4830,9061
245420,87,1,1607,9197
12650,3,1,3756,9168
29546,3,1,680,8228
12404,1,1,4362,8416
14491,91,1,2779,9187
42600,1,1,1319,9092
9795,87,1,4073,7980
6286,91,1,2973,7998
2161,91,1,2192,8735
30807,91,1,783,8691
43109,1,1,1778,8449
13207,87,1,3498,9378
38607,87,1,3458,9248
42925,3,1,424,8470
47689,1,1,2419,8106
1100,87,1,4570,8987
12365,87,1,3841,8117
47633,3,1,1544,9215
49953,3,1,4846,8235
15809,3,1,2950,8209
33279,91,1,2967,8315
30222,1,1,4270,8042
35441,91,1,4312,8326
21251,87,1,1554,8015
35815,87,1,4441,8755
34128,1,1,2338,8305
31285,3,1,3019,9353
44475,87,1,459,9160
26121,3,1,4311,8444
23304,3,1,2599,9265
21348,87,1,4851,8803
19993,1,1,4259,8855
38323,87,1,643,8833
15734,91,1,2688,8610
39389,91,1,3590,8076
12332,1,1,716,9239
41551,87,1,1128,8381
27281,87,1,2893,8978
20140,87,1,3808,9096
38368,3,1,1108,8924
2332,1,1,799,9264
49650,87,1,4884,8977
4781,87,1,2649,8598
39415,1,1,4629,8462
46828,1,1,4189,8145
30380,91,1,4218,8487
46523,3,1,3964,8319
45131,87,1,3470,8544
23909,3,1,368,8207
23631,3,1,2719,8198
5190,91,1,1685,8388
16401,87,1,3966,8828
33617,3,1,3179,8457
22941,3,1,571,8931
1594,1,1,2104,9269
38607,3,1,4178,8921
2955,1,1,3944,8789
18314,87,1,4950,8748
33606,1,1,3764,8503
8845,3,1,3017,8292
26562,1,1,1787,9288
11068,91,1,1183,8347
24750,87,1,4011,8856
14558,1,1,454,7965
44331,91,1,3779,9014
26297,1,1,1503,8794
45555,3,1,3317,8477
44920,87,1,1443,8163
29927,3,1,4753,9373
3506,91,1,3222,8074
38607,87,1,1646,7977
26563,1,1,2939,8185
38607,87,1,455,8474
20690,3,1,2982,8970
13806,3,1,4951,9352
28237,3,1,4880,8271
21768,87,1,3841,9058
46676,1,1,3885,8682
6843,87,1,4989,9364
40408,3,1,3918,8610
1620,3,1,860,8204
14903,3,1,3859,8744
38607,87,1,4465,8264
36110,1,1,1110,8680
49617,3,1,3068,8082
5136,1,1,3875,8667
29556,3,1,1271,8690
15425,91,1,4558,8684
33128,3,1,1212,8839
36844,3,1,1930,8307
24384,87,1,851,9056
25547,87,1,2461,8341
32747,91,1,4087,8784
18437,1,1,3727,9328
45856,1,1,1007,9008
38607,1,1,4423,9345
32469,91,1,210,8579
49966,1,1,2622,9055
714380,87,1,3986,7947
39963,87,1,651,8476
39552,87,1,3088,9032
13704,91,1,1985,9242
15369,87,1,1875,8853
14017,3,1,1280,9126
46376,1,1,2826,8292
1033,87,1,2007,8937
19893,3,1,945,8046
40340,1,1,2069,8598
38607,87,1,4618,8797
28988,87,1,3694,8099
16482,91,1,4757,8783
8526,91,1,3971,8134
48231,87,1,4332,8836
35547,91,1,2968,8866
30667,91,1,2150,8175
18297,1,1,3565,9174
16935,87,1,2056,8599
32291,3,1,651,8512
10280,87,1,3025,8505
26132,1,1,4492,8092
37882,87,1,4855,8904
44831,3,1,4872,8396
3653,91,1,4827,8002
1805,87,1,1886,8662
25889,91,1,4648,8690
5401,3,1,2380,8511
27787,87,1,845,9290
9829,1,1,3330,8423
23035,3,1,3019,8705
41142,1,1,4673,8586
26949,1,1,4870,8264
27433,87,1,2665,9019
42477,3,1,3901,9278
13474,87,1,3733,8814
15384,87,1,3153,8999
559900,87,1,4123,8967
22358,1,1,2395,7966
38607,3,1,4921,9299
27196,1,1,670,9192
2128,3,1,1209,9197
27526,91,1,2373,8862
26284,1,1,2878,8625
28876,91,1,1666,8082
39276,91,1,4536,8849
6934,87,1,281,9152
38607,91,1,2584,8566
14138,87,1,2775,7948
41539,3,1,3039,8234
3178,91,1,673,9373
13444,87,1,1489,8781
5248,87,1,4486,9039
16881,3,1,3961,8001
35124,3,1,915,8403
19925,1,1,1825,9118
38607,87,1,1575,8438
38116,3,1,274,9027
27738,3,1,3483,9343
34809,3,1,4389,8811
26864,87,1,3890,9309
32506,87,1,1995,8660
49169,1,1,2609,8613
49827,87,1,1072,9314
38607,91,1,4368,8545
43663,1,1,4429,8972
21981,3,1,2807,9026
32747,3,1,381,8680
709940,1,1,2346,8534
6612,91,1,4751,8900
38607,1,1,3508,8720
45599,91,1,3133,8120
29621,91,1,3609,9270
38607,91,1,2751,8036
37175,3,1,1066,9256
42038,1,1,3150,8775
21327,91,1,3581,8574
43541,1,1,1846,9369
43953,91,1,3992,9095
10181,1,1,3970,8567
3515,1,1,2432,8396
43128,87,1,3289,8477
38607,1,1,286,9188
18029,1,1,2239,9155
46971,87,1,4062,9070
42416,1,1,4714,8591
38607,87,1,1727,8840
5817,1,1,3261,7972
27626,1,1,1883,9092
42071,3,1,4502,8721
7286,91,1,2140,8151
27794,3,1,916,8258
11144,3,1,3616,8392
27373,3,1,4785,8870
24242,91,1,4001,9252
38607,87,1,981,9081
31555,91,1,4064,9279
7163,3,1,3135,8019
6405,87,1,2728,8461
3417,91,1,1519,8481
29189,3,1,4912,8650
28137,91,1,2105,8529
6656,1,1,1796,9118
38607,87,1,3511,9086
196980,3,1,3640,8331
17156,91,1,1423,8610
32144,87,1,2305,7948
44246,91,1,28,8580
12164,3,1,2314,8197
11152,3,1,1175,8643
29196,91,1,1007,8124
46084,91,1,2238,8092
9685,3,1,3943,9231
464680,1,1,4183,8767
18948,1,1,3594,9020
11246,3,1,2514,8253
3137,3,1,4004,8321
35701,87,1,1298,8452
30576,3,1,3677,8260
30304,87,1,2751,8823
34201,91,1,3153,8197
36220,91,1,4781,9255
45957,3,1,598,9121
14189,87,1,1287,8653
48689,91,1,4945,8769
1299,87,1,3598,8620
38607,1,1,3251,8326
9089,1,1,3963,9400
30503,1,1,1699,8643
37344,1,1,2613,8397
44564,1,1,3261,8140
27398,87,1,1108,7967
36241,3,1,4103,8188
35636,91,1,1589,9202
5716,3,1,4616,8509
32721,3,1,2131,8137
6674,1,1,3094,9131
578760,3,1,3114,8804
38607,3,1,3362,8757
43796,87,1,4524,8237
42883,91,1,859,8240
42833,87,1,814,9370
17037,1,1,4337,8795
19945,87,1,145,8605
26865,1,1,305,9203
37984,3,1,3463,8922
38607,3,1,3431,8710
37198,3,1,932,8745
20065,3,1,442,8406
35436,91,1,1620,8872
38607,3,1,215,9211
4411,87,1,325,9305
652240,91,1,4035,8307
19705,87,1,4288,8612
47941,1,1,1893,9028
12025,91,1,1427,9035
11005,87,1,1431,8368
22494,3,1,4512,8173
45822,91,1,2390,8549
16382,91,1,2958,8980
38607,87,1,4703,9062
12383,3,1,3276,8496
27941,91,1,2945,9015
38607,91,1,4458,9271
38607,87,1,3808,8683
3054,1,1,3636,8055
10490,91,1,4814,8103
47308,3,1,902,8523
25560,1,1,947,9133
38607,3,1,1711,8774
22422,3,1,3140,8834
38607,87,1,2264,8368
9549,3,1,1894,8760
38607,3,1,1559,8543
158140,87,1,992,8917
40456,91,1,379,8548
22918,91,1,237,9180
38607,91,1,3384,9397
29899,3,1,3418,8420
15800,87,1,1955,8699
24691,1,1,1230,8168
47171,87,1,3924,9023
7410,87,1,178,8792
12044,91,1,3652,8287
29855,1,1,3009,8110
31855,3,1,4064,8634
45713,87,1,2850,9209
11696,87,1,4282,8193
41923,1,1,3286,9017
48755,1,1,2599,8454
8426,91,1,951,8472
11303,91,1,2502,8969
28293,3,1,3635,8096
5872,91,1,758,8906
38576,87,1,4892,7945
22048,91,1,3897,8594
49514,1,1,744,8337
33304,87,1,855,8126
14519,3,1,3703,8019
14973,1,1,3728,8129
232760,87,1,4810,8444
25948,1,1,522,8808
38338,91,1,2382,9275
9511,87,1,4530,8061
10735,91,1,1686,8097
18775,1,1,1001,8297
17611,91,1,3243,8912
29606,3,1,512,9025
43219,1,1,650,8545
28703,3,1,4248,8479
40164,91,1,1220,8144
16601,91,1,1204,9355
5235,91,1,2661,8958
13342,87,1,2215,8422
39042,91,1,2360,7963
7776,1,1,1834,8380
43064,3,1,862,9256
916000,1,1,3962,8960
36096,87,1,3079,9345
4507,1,1,2247,9023
7978,91,1,2323,8604
33011,91,1,1826,8964
25321,87,1,2037,9281
38607,87,1,4113,8922
24609,1,1,3963,8687
21956,3,1,3882,7952
2215,87,1,4564,8180
38506,91,1,1386,8494
760100,1,1,4907,9289
23944,1,1,4347,9112
18491,1,1,3250,8257
14466,3,1,2360,9185
6043,91,1,2207,9245
3309,87,1,1455,9247
49475,1,1,4183,9267
38607,3,1,730,9287
9043,87,1,4773,9311
22773,3,1,1718,9079
16821,87,1,4083,8323
9978,3,1,4253,9357
23546,3,1,3773,8822
46829,91,1,1430,8478
33558,3,1,2585,8956
43634,91,1,1474,9376
7634,1,1,4991,8577
17556,87,1,2138,8843
8335,91,1,1176,8984
23438,3,1,2704,9300
15825,1,1,4708,9256
24864,87,1,4980,9344
47277,3,1,4003,8753
14818,3,1,4265,8657
48294,1,1,1046,8808
39207,1,1,604,8434
16687,87,1,2689,8047
38607,91,1,3318,9329
38799,91,1,849,9019
12175,3,1,274,8202
37550,91,1,3888,8454
4881,1,1,2037,9122
649180,87,1,4254,9022
14441,1,1,3476,8291
49536,1,1,4226,8231
1427,1,1,3051,9164
7993,91,1,2212,8096
47816,3,1,4427,9089
1204,87,1,1895,9250
36633,87,1,502,8401
44984,91,1,3001,8489
21523,1,1,128,8844
22028,3,1,1675,8673
18288,1,1,4550,8151
12743,91,1,475,8419
9931,87,1,4847,9039
37263,91,1,1796,8641
31441,91,1,822,8704
22045,1,1,3656,8424
2057,87,1,499,8796
43246,3,1,743,9373
7545,1,1,855,8085
38607,3,1,4015,8395
14471,1,1,1888,8333
32959,1,1,1761,8102
32827,87,1,799,9279
36288,91,1,3040,8048
34905,1,1,3205,8920
12961,91,1,1041,8863
20566,3,1,1208,8496
38607,87,1,2691,8601
38607,3,1,3151,9184
29911,87,1,1302,8189
48727,1,1,1919,8651
21563,1,1,4657,9381
40615,91,1,2275,8792
22091,1,1,3664,9385
38607,91,1,2133,8323
4639,1,1,3031,9246
46253,91,1,79,8803
37960,87,1,4084,8043
21706,1,1,197,9166
5689,1,1,2484,8471
3180,87,1,3922,9232
2252,91,1,3551,8465
38607,1,1,112,8471
38607,87,1,2088,8020
24513,3,1,2423,8890
48959,91,1,3329,8846
2240,3,1,2311,9073
26972,1,1,682,8591
13610,91,1,649,9370
6844,1,1,3147,8173
24127,1,1,3016,9291
38102,1,1,2771,7990
2411,91,1,583,8088
42415,87,1,3173,8506
13366,3,1,1281,8151
46913,87,1,475,9139
11627,91,1,2397,8713
19223,3,1,2059,8802
45773,3,1,4166,9304
5411,3,1,2228,8439
49882,3,1,4738,8515
30986,1,1,2181,8608
20617,1,1,41,9122
38646,91,1,3320,8731
16376,91,1,4591,9131
49591,1,1,3905,8974
16984,87,1,3425,9308
17688,87,1,4352,8906
3967,91,1,914,8505
37890,87,1,1039,9045
36273,87,1,3544,8571
28859,1,1,4820,8763
8896,91,1,1034,8691
23446,1,1,3673,9272
29523,1,1,4350,8960
24267,1,1,215,8860
42179,3,1,4844,9280
43737,91,1,2274,8795
30185,1,1,2226,8929
3231,87,1,454,8866
9832,91,1,3019,7981
38607,91,1,3755,8521
22218,3,1,4020,8741
17930,91,1,2925,8491
23061,87,1,3198,9397
45113,91,1,1506,8439
38607,91,1,1768,8627
1646,87,1,1072,8272
35601,87,1,3188,9368
38472,87,1,494,8983
48014,3,1,3493,8502
548320,1,1,1536,8783
31453,3,1,4916,8571
38607,87,1,4942,8682
27090,87,1,4062,8829
31607,87,1,870,8468
28530,1,1,3192,9099
13651,1,1,3857,8821
12377,1,1,3181,8304
40743,1,1,3936,8818
38607,1,1,174,8370
35333,91,1,4748,8385
2204,3,1,3541,8927
38631,91,1,2306,8303
7400,91,1,966,8128
8732,91,1,3445,8301
18225,3,1,4533,8083
31287,91,1,4835,8137
23864,1,1,1545,8112
16105,87,1,3541,8065
45562,3,1,4702,9131
20010,87,1,2927,9086
45298,91,1,3154,8531
16881,91,1,440,8925
49176,87,1,1120,8311
45812,1,1,3286,8873
11379,3,1,3478,8619
30066,91,1,4187,8242
17127,87,1,3993,8238
39612,91,1,4871,8988
6194,87,1,1358,9022
34189,87,1,684,8470
4408,3,1,4890,8851
25717,91,1,822,8724
38607,1,1,1153,8395
